channel_id,channel_label,month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-01,3,1,2,0.3333333333333333,2.410524522232862,1.1062767211565983,2.1789525858527417,1.0894762929263708,0.19797107991966567,2.2125534423131965,0.06599035997322189,-1.100383931881594
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-03,1,0,1,0.0,0.0,1.103015409126152,0.0,0.0,-1.103015409126152,1.103015409126152,-1.103015409126152,-1.103015409126152
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-04,2,1,1,0.5,2.3783274471519986,1.0887781067471263,2.1844005058639335,2.1844005058639335,1.2895493404048723,1.0887781067471263,0.6447746702024362,0.6447746702024362
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-07,4,4,0,1.0,1.7661668281056868,0.0,999.0,999.0,7.064667312422747,0.0,1.7661668281056868,2.2152022417745654
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-08,1,0,1,0.0,0.0,1.1522714574407105,0.0,0.0,-1.1522714574407105,1.1522714574407105,-1.1522714574407105,-1.1522714574407105
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-09,1,0,1,0.0,0.0,1.1838435700864347,0.0,0.0,-1.1838435700864347,1.1838435700864347,-1.1838435700864347,-1.1838435700864347
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-10,4,2,2,0.5,2.3010504542797823,1.1543369864513766,1.9933957598929521,1.9933957598929521,2.2934269356568113,2.3086739729027532,0.5733567339142028,0.5669353488412914
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-11,1,0,1,0.0,0.0,1.1044651836086912,0.0,0.0,-1.1044651836086912,1.1044651836086912,-1.1044651836086912,-1.1044651836086912
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-01,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-03,1,0,1,0.0,0.0,1.179994594507375,0.0,0.0,-1.179994594507375,1.179994594507375,-1.179994594507375,-1.179994594507375
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.098639815070535,1.1330665525878458,0.5665332762939229,-0.9524476023433504,1.1005220953443313,-0.3174825341144501,-1.0967575347967387
