rank,combination_key,aggregate_score,active_experts,expert_policy_keys,2025-12_trades,2025-12_wins,2025-12_win_rate,2025-12_avg_win_R,2025-12_avg_loss_R,2025-12_avg_win_loss_ratio,2025-12_profit_factor,2025-12_net_R,2025-12_max_drawdown_R,2025-12_expectancy_R,2026-01_trades,2026-01_wins,2026-01_win_rate,2026-01_avg_win_R,2026-01_avg_loss_R,2026-01_avg_win_loss_ratio,2026-01_profit_factor,2026-01_net_R,2026-01_max_drawdown_R,2026-01_expectancy_R,2026-02_trades,2026-02_wins,2026-02_win_rate,2026-02_avg_win_R,2026-02_avg_loss_R,2026-02_avg_win_loss_ratio,2026-02_profit_factor,2026-02_net_R,2026-02_max_drawdown_R,2026-02_expectancy_R,2026-03_trades,2026-03_wins,2026-03_win_rate,2026-03_avg_win_R,2026-03_avg_loss_R,2026-03_avg_win_loss_ratio,2026-03_profit_factor,2026-03_net_R,2026-03_max_drawdown_R,2026-03_expectancy_R,2026-04_trades,2026-04_wins,2026-04_win_rate,2026-04_avg_win_R,2026-04_avg_loss_R,2026-04_avg_win_loss_ratio,2026-04_profit_factor,2026-04_net_R,2026-04_max_drawdown_R,2026-04_expectancy_R,2026-05_trades,2026-05_wins,2026-05_win_rate,2026-05_avg_win_R,2026-05_avg_loss_R,2026-05_avg_win_loss_ratio,2026-05_profit_factor,2026-05_net_R,2026-05_max_drawdown_R,2026-05_expectancy_R
27,e4eb281f396116e09027,-32039.624455767804,震荡多头反转|高波动多头突破|高波动空头突破,震荡多头反转=1c8305cddc241f23|高波动多头突破=17e31d6b1da9871b|高波动空头突破=54aac46f4cd7987f,3,1,0.3333333333333333,1.241240889089732,0.827706212366243,1.4996152868555592,0.7498076434277796,-0.414171535642754,1.655412424732486,-0.13805717854758467,6,2,0.3333333333333333,1.6127154314390304,0.7540220624402045,2.1388172996157153,1.0694086498078577,0.20934261311724287,1.5438401990020896,0.03489043551954048,3,3,1.0,1.5399470369369261,0.0,0.0,0.0,4.619841110810778,0.0,1.5399470369369261,1,0,0.0,0.0,1.2858207323671202,0.0,0.0,-1.2858207323671202,1.2858207323671202,-1.2858207323671202,1,1,1.0,1.2411314492670327,0.0,0.0,0.0,1.2411314492670327,0.0,1.2411314492670327,1,0,0.0,0.0,1.2233000500321116,0.0,0.0,-1.2233000500321116,1.2233000500321116,-1.2233000500321116
28,ac2bd590840ea59aaf02,-32051.08065386249,趋势多头|震荡空头反转|高波动多头突破,趋势多头=7dd7b22beac3d1ca|震荡空头反转=bf8b5cdb33cfe05c|高波动多头突破=17e31d6b1da9871b,3,1,0.3333333333333333,1.6858241384640045,0.2132439880098081,7.9056115682214,3.9528057841107,1.2593361624443884,0.4264879760196161,0.4197787208147961,7,2,0.2857142857142857,1.6127154314390304,0.8567937676370608,1.8822679299905682,0.7529071719962274,-1.058537975307244,1.4990535276401205,-0.1512197107581777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.5,1.2426679591066199,1.2993313754201448,0.9563903270671021,0.9563903270671021,-0.11332683262704957,2.5986627508402895,-0.028331708156762392,2,1,0.5,1.2425908457405874,1.358563893672463,0.9146355585688518,0.9146355585688518,-0.11597304793187568,1.358563893672463,-0.05798652396593784,2,0,0.0,0.0,1.312770143390103,0.0,0.0,-2.625540286780206,2.625540286780206,-1.312770143390103
29,64d5bc815c4fd5c2f9e4,-32107.081233853605,趋势多头|震荡多头反转|高波动空头突破,趋势多头=7dd7b22beac3d1ca|震荡多头反转=1c8305cddc241f23|高波动空头突破=54aac46f4cd7987f,6,2,0.3333333333333333,1.4635325137768682,0.5204751001880256,2.811916484089548,1.405958242044774,0.8451646268016343,1.655412424732486,0.1408607711336057,3,0,0.0,0.0,1.3275876002833664,0.0,0.0,-3.9827628008500993,3.9827628008500993,-1.3275876002833664,3,3,1.0,1.5399470369369261,0.0,0.0,0.0,4.619841110810778,0.0,1.5399470369369261,1,0,0.0,0.0,1.312842018473169,0.0,0.0,-1.312842018473169,1.312842018473169,-1.312842018473169,1,1,1.0,1.2411314492670327,0.0,0.0,0.0,1.2411314492670327,0.0,1.2411314492670327,3,0,0.0,0.0,1.2829467789374391,0.0,0.0,-3.8488403368123176,3.8488403368123176,-1.2829467789374391
30,417940dac7a50061f1ad,-32109.89709617466,震荡多头反转|震荡空头反转|高波动空头突破,震荡多头反转=1c8305cddc241f23|震荡空头反转=bf8b5cdb33cfe05c|高波动空头突破=54aac46f4cd7987f,3,1,0.3333333333333333,1.241240889089732,0.827706212366243,1.4996152868555592,0.7498076434277796,-0.414171535642754,1.655412424732486,-0.13805717854758467,1,0,0.0,0.0,1.357441106212806,0.0,0.0,-1.357441106212806,1.357441106212806,-1.357441106212806,3,3,1.0,1.5399470369369261,0.0,0.0,0.0,4.619841110810778,0.0,1.5399470369369261,2,2,1.0,1.2426679591066199,0.0,0.0,0.0,2.4853359182132397,0.0,1.2426679591066199,3,2,0.6666666666666666,1.2418611475038102,1.358563893672463,0.9140984485807416,1.8281968971614833,1.125158401335157,1.358563893672463,0.37505280044505235,1,0,0.0,0.0,1.2233000500321116,0.0,0.0,-1.2233000500321116,1.2233000500321116,-1.2233000500321116
31,5932c51cd4be485fc1b6,-32111.953341150416,趋势空头|震荡多头反转|震荡空头反转|高波动空头突破,趋势空头=a0055b8cbf2be79a|震荡多头反转=1c8305cddc241f23|震荡空头反转=bf8b5cdb33cfe05c|高波动空头突破=54aac46f4cd7987f,4,1,0.25,1.241240889089732,0.9966728376242946,1.245384485493152,0.41512816183105067,-1.7487776237831518,2.990018512872884,-0.43719440594578796,1,0,0.0,0.0,1.357441106212806,0.0,0.0,-1.357441106212806,1.357441106212806,-1.357441106212806,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,2,2,1.0,1.2426679591066199,0.0,0.0,0.0,2.4853359182132397,0.0,1.2426679591066199,4,2,0.5,1.2418611475038102,0.8063978689384147,1.5400104530765473,1.5400104530765473,0.8709265571307907,1.6127957378768294,0.21773163928269768,2,0,0.0,0.0,0.7387533208230941,0.0,0.0,-1.4775066416461882,1.4775066416461882,-0.7387533208230941
32,2f70079deadc00d6b14e,-32161.110357705522,趋势多头|趋势空头|高波动空头突破,趋势多头=7dd7b22beac3d1ca|趋势空头=a0055b8cbf2be79a|高波动空头突破=54aac46f4cd7987f,4,1,0.25,1.6858241384640045,0.5870313547200046,2.8717786961619614,0.9572595653873204,-0.07526992569600932,1.7610940641600137,-0.01881748142400233,2,0,0.0,0.0,1.3126608473186465,0.0,0.0,-2.625321694637293,2.625321694637293,-1.3126608473186465,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,1,0,0.0,0.0,1.312842018473169,0.0,0.0,-1.312842018473169,1.312842018473169,-1.312842018473169,1,0,0.0,0.0,0.25423184420436634,0.0,0.0,-0.25423184420436634,0.25423184420436634,-0.25423184420436634,4,0,0.0,0.0,1.0257617321065986,0.0,0.0,-4.103046928426394,4.103046928426394,-1.0257617321065986
33,9a4441c0e575b55c5ce6,-32301.408409462012,趋势多头|趋势空头|震荡多头反转|高波动多头突破|高波动空头突破,趋势多头=7dd7b22beac3d1ca|趋势空头=a0055b8cbf2be79a|震荡多头反转=1c8305cddc241f23|高波动多头突破=17e31d6b1da9871b|高波动空头突破=54aac46f4cd7987f,7,2,0.2857142857142857,1.4635325137768682,0.6833012977785,2.141855311170928,0.8567421244683713,-0.48944146133876343,1.761094064160014,-0.06992020876268049,8,2,0.25,1.6127154314390304,0.9402349907330184,1.715225924725199,0.5717419749083997,-2.41597908152005,2.8564946338529262,-0.30199738519000624,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,2,0,0.0,0.0,1.2993313754201448,0.0,0.0,-2.5986627508402895,2.5986627508402895,-1.2993313754201448,2,1,0.5,1.2411314492670327,0.25423184420436634,4.881888235327983,4.881888235327983,0.9868996050626664,0.25423184420436634,0.4934498025313332,4,0,0.0,0.0,1.0257617321065986,0.0,0.0,-4.103046928426394,4.103046928426394,-1.0257617321065986
34,850023d64d2f22d9af3c,-32351.83836965371,趋势多头|趋势空头|高波动多头突破|高波动空头突破,趋势多头=7dd7b22beac3d1ca|趋势空头=a0055b8cbf2be79a|高波动多头突破=17e31d6b1da9871b|高波动空头突破=54aac46f4cd7987f,4,1,0.25,1.6858241384640045,0.5870313547200046,2.8717786961619614,0.9572595653873204,-0.07526992569600932,1.7610940641600137,-0.01881748142400233,7,2,0.2857142857142857,1.6127154314390304,0.8567937676370608,1.8822679299905682,0.7529071719962274,-1.058537975307244,1.4990535276401205,-0.1512197107581777,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,2,0,0.0,0.0,1.2993313754201448,0.0,0.0,-2.5986627508402895,2.5986627508402895,-1.2993313754201448,1,0,0.0,0.0,0.25423184420436634,0.0,0.0,-0.25423184420436634,0.25423184420436634,-0.25423184420436634,4,0,0.0,0.0,1.0257617321065986,0.0,0.0,-4.103046928426394,4.103046928426394,-1.0257617321065986
35,09fe96c5a3902bb1ed15,-32472.267091376918,趋势多头|震荡多头反转|震荡空头反转,趋势多头=7dd7b22beac3d1ca|震荡多头反转=1c8305cddc241f23|震荡空头反转=bf8b5cdb33cfe05c,6,2,0.3333333333333333,1.4635325137768682,0.5204751001880256,2.811916484089548,1.405958242044774,0.8451646268016343,1.655412424732486,0.1408607711336057,3,0,0.0,0.0,1.3275876002833664,0.0,0.0,-3.9827628008500993,3.9827628008500993,-1.3275876002833664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.6666666666666666,1.2426679591066199,1.312842018473169,0.9465479788282817,1.8930959576565634,1.172493899740071,1.312842018473169,0.39083129991335697,3,2,0.6666666666666666,1.2418611475038102,1.358563893672463,0.9140984485807416,1.8281968971614833,1.125158401335157,1.358563893672463,0.37505280044505235,2,0,0.0,0.0,1.312770143390103,0.0,0.0,-2.625540286780206,2.625540286780206,-1.312770143390103
36,632a200e4c247d3e2427,-32498.28905259352,趋势多头|震荡多头反转|高波动多头突破,趋势多头=7dd7b22beac3d1ca|震荡多头反转=1c8305cddc241f23|高波动多头突破=17e31d6b1da9871b,6,2,0.3333333333333333,1.4635325137768682,0.5204751001880256,2.811916484089548,1.405958242044774,0.8451646268016343,1.655412424732486,0.1408607711336057,8,2,0.25,1.6127154314390304,0.9402349907330184,1.715225924725199,0.5717419749083997,-2.41597908152005,2.8564946338529262,-0.30199738519000624,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,1.2993313754201448,0.0,0.0,-2.5986627508402895,2.5986627508402895,-1.2993313754201448,1,1,1.0,1.2411314492670327,0.0,0.0,0.0,1.2411314492670327,0.0,1.2411314492670327,2,0,0.0,0.0,1.312770143390103,0.0,0.0,-2.625540286780206,2.625540286780206,-1.312770143390103
37,fa7452df9f6e154d0638,-32531.400450812307,趋势空头|震荡多头反转|高波动多头突破|高波动空头突破,趋势空头=a0055b8cbf2be79a|震荡多头反转=1c8305cddc241f23|高波动多头突破=17e31d6b1da9871b|高波动空头突破=54aac46f4cd7987f,4,1,0.25,1.241240889089732,0.9966728376242946,1.245384485493152,0.41512816183105067,-1.7487776237831518,2.990018512872884,-0.43719440594578796,6,2,0.3333333333333333,1.6127154314390304,0.7540220624402045,2.1388172996157153,1.0694086498078577,0.20934261311724287,1.5438401990020896,0.03489043551954048,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,1,0,0.0,0.0,1.2858207323671202,0.0,0.0,-1.2858207323671202,1.2858207323671202,-1.2858207323671202,2,1,0.5,1.2411314492670327,0.25423184420436634,4.881888235327983,4.881888235327983,0.9868996050626664,0.25423184420436634,0.4934498025313332,2,0,0.0,0.0,0.7387533208230941,0.0,0.0,-1.4775066416461882,1.4775066416461882,-0.7387533208230941
38,0420ef0ea937863b3121,-32614.93678784695,趋势多头|趋势空头|震荡多头反转|高波动空头突破,趋势多头=7dd7b22beac3d1ca|趋势空头=a0055b8cbf2be79a|震荡多头反转=1c8305cddc241f23|高波动空头突破=54aac46f4cd7987f,7,2,0.2857142857142857,1.4635325137768682,0.6833012977785,2.141855311170928,0.8567421244683713,-0.48944146133876343,1.761094064160014,-0.06992020876268049,3,0,0.0,0.0,1.3275876002833664,0.0,0.0,-3.9827628008500993,3.9827628008500993,-1.3275876002833664,5,4,0.8,1.5215886391622973,0.24085533044312948,6.317438091832363,25.269752367329453,5.845499226206059,0.24085533044312957,1.1690998452412118,1,0,0.0,0.0,1.312842018473169,0.0,0.0,-1.312842018473169,1.312842018473169,-1.312842018473169,2,1,0.5,1.2411314492670327,0.25423184420436634,4.881888235327983,4.881888235327983,0.9868996050626664,0.25423184420436634,0.4934498025313332,4,0,0.0,0.0,1.0257617321065986,0.0,0.0,-4.103046928426394,4.103046928426394,-1.0257617321065986
39,e29e53e7c7af73000187,-32656.844221500785,趋势空头|震荡多头反转|震荡空头反转|高波动多头突破,趋势空头=a0055b8cbf2be79a|震荡多头反转=1c8305cddc241f23|震荡空头反转=bf8b5cdb33cfe05c|高波动多头突破=17e31d6b1da9871b,4,1,0.25,1.241240889089732,0.9966728376242946,1.245384485493152,0.41512816183105067,-1.7487776237831518,2.990018512872884,-0.43719440594578796,6,2,0.3333333333333333,1.6127154314390304,0.7540220624402045,2.1388172996157153,1.0694086498078577,0.20934261311724287,1.5438401990020896,0.03489043551954048,2,1,0.5,1.4665134458384104,0.24085533044312948,6.088773053684531,6.088773053684531,1.2256581153952808,0.24085533044312948,0.6128290576976404,3,2,0.6666666666666666,1.2426679591066199,1.2858207323671202,0.9664395104432181,1.9328790208864361,1.1995151858461197,1.2858207323671202,0.3998383952820399,4,2,0.5,1.2418611475038102,0.8063978689384147,1.5400104530765473,1.5400104530765473,0.8709265571307907,1.6127957378768294,0.21773163928269768,1,0,0.0,0.0,0.25420659161407666,0.0,0.0,-0.25420659161407666,0.25420659161407666,-0.25420659161407666
40,4503b9a84b807c590072,-32667.480567956383,趋势多头|震荡多头反转|震荡空头反转|高波动多头突破|高波动空头突破,趋势多头=7dd7b22beac3d1ca|震荡多头反转=1c8305cddc241f23|震荡空头反转=bf8b5cdb33cfe05c|高波动多头突破=17e31d6b1da9871b|高波动空头突破=54aac46f4cd7987f,6,2,0.3333333333333333,1.4635325137768682,0.5204751001880256,2.811916484089548,1.405958242044774,0.8451646268016343,1.655412424732486,0.1408607711336057,8,2,0.25,1.6127154314390304,0.9402349907330184,1.715225924725199,0.5717419749083997,-2.41597908152005,2.8564946338529262,-0.30199738519000624,3,3,1.0,1.5399470369369261,0.0,0.0,0.0,4.619841110810778,0.0,1.5399470369369261,4,2,0.5,1.2426679591066199,1.2993313754201448,0.9563903270671021,0.9563903270671021,-0.11332683262704957,2.5986627508402895,-0.028331708156762392,3,2,0.6666666666666666,1.2418611475038102,1.358563893672463,0.9140984485807416,1.8281968971614833,1.125158401335157,1.358563893672463,0.37505280044505235,3,0,0.0,0.0,1.2829467789374391,0.0,0.0,-3.8488403368123176,3.8488403368123176,-1.2829467789374391
